station id, station name, valid,povp. T [°C],povp. rel. vla. [%],količina padavin [mm]
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 04:30,17.9,81,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 04:40,17.8,82,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 04:50,17.6,82,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 05:00,17.5,83,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 05:10,17.4,83,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 05:20,17.5,83,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 05:30,17.5,83,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 05:40,17.6,83,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 05:50,17.7,82,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 06:00,18.1,80,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 06:10,18.6,78,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 06:20,18.9,76,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 06:30,19.1,75,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 06:40,19.4,73,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 06:50,19.5,74,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 07:00,19.3,74,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 07:10,19.7,74,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 07:20,19.9,74,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 07:30,20.2,73,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 07:40,20.2,72,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 07:50,20.6,71,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 08:00,21,70,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 08:10,21.6,68,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 08:20,22.3,67,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 08:30,23,65,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 08:40,23.6,64,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 08:50,24.4,63,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 09:00,25.2,62,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 09:10,25.8,60,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 09:20,26.2,57,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 09:30,26.7,55,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 09:40,27.2,53,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 09:50,27.4,52,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 10:00,28,50,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 10:10,28.3,50,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 10:20,28.6,49,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 10:30,28.6,49,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 10:40,29.1,47,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 10:50,29.7,46,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 11:00,30.1,44,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 11:10,30.6,41,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 11:20,31,39,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 11:30,31.1,38,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 11:40,31.1,39,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 11:50,31.4,39,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 12:00,31.3,39,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 12:10,31.6,39,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 12:20,31.6,39,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 12:30,31.6,39,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 12:40,31.6,39,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 12:50,31.6,40,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 13:00,31.7,39,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 13:10,31.7,39,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 13:20,31.9,38,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 13:30,32,38,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 13:40,32,38,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 13:50,31.9,38,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 14:00,32.1,38,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 14:10,32,38,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 14:20,32,38,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 14:30,31.7,38,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 14:40,31.9,38,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 14:50,32,38,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 15:00,32,38,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 15:10,31.9,38,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 15:20,31.9,39,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 15:30,31.9,39,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 15:40,31.5,39,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 15:50,31.5,39,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 16:00,31.6,38,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 16:10,31.7,38,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 16:20,31.7,38,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 16:30,31.6,38,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 16:40,31.6,38,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 16:50,31.3,38,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 17:00,31.1,38,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 17:10,31.1,38,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 17:20,30.7,39,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 17:30,30.4,39,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 17:40,30.3,39,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 17:50,30,40,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 18:00,29.8,40,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 18:10,29.4,41,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 18:20,29,42,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 18:30,28.7,43,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 18:40,28.5,43,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 18:50,28.2,44,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 19:00,28,45,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 19:10,27.6,46,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 19:20,27.4,47,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 19:30,27.1,48,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 19:40,26.8,48,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 19:50,26.7,49,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 20:00,26.5,50,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 20:10,26.4,50,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 20:20,26.2,51,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 20:30,26.1,52,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 20:40,26,53,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 20:50,25.8,53,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 21:00,25.5,54,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 21:10,25.3,55,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 21:20,25.3,54,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 21:30,25.1,55,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 21:40,24.9,56,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 21:50,24.7,57,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 22:00,24.9,57,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 22:10,24.9,57,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 22:20,25.1,56,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 22:30,25,57,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 22:40,24.9,57,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 22:50,24.9,57,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 23:00,24.8,58,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 23:10,24.9,57,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 23:20,24.9,57,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 23:30,24.8,58,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 23:40,24.6,58,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-17 23:50,24.3,59,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 00:00,24.2,60,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 00:10,24,61,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 00:20,23.9,61,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 00:30,23.9,61,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 00:40,23.8,61,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 00:50,23.7,62,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 01:00,23.3,63,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 01:10,23.4,63,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 01:20,23.4,63,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 01:30,23.2,65,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 01:40,23.1,66,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 01:50,23,66,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 02:00,23,66,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 02:10,23,66,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 02:20,22.9,67,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 02:30,22.7,67,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 02:40,22.5,68,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 02:50,22.2,68,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 03:00,21.9,70,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 03:10,21.8,70,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 03:20,21.8,70,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 03:30,21.5,72,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 03:40,21.3,73,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 03:50,21.5,72,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 04:00,21.4,73,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 04:10,21,75,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 04:20,20.8,76,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 04:30,20.5,77,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 04:40,20.3,78,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 04:50,20.1,79,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 05:00,20.1,79,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 05:10,20,80,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 05:20,19.9,81,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 05:30,19.8,81,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 05:40,19.8,81,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 05:50,20,81,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 06:00,20,80,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 06:10,20.3,79,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 06:20,20.6,79,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 06:30,21,77,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 06:40,21.4,75,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 06:50,21.6,75,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 07:00,22,73,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 07:10,22.2,72,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 07:20,22.5,72,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 07:30,22.7,71,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 07:40,22.9,70,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 07:50,23,68,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 08:00,23.3,67,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 08:10,23.6,66,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 08:20,23.9,65,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 08:30,24.4,64,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 08:40,24.7,62,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 08:50,25.2,60,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 09:00,25.8,58,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 09:10,26.4,56,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 09:20,27,54,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 09:30,27.6,52,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 09:40,28.1,50,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 09:50,28.3,50,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 10:00,28.3,50,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 10:10,28.6,47,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 10:20,28.5,46,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 10:30,28.7,45,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 10:40,29.5,42,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 10:50,30.1,39,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 11:00,30.8,34,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 11:10,31.5,32,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 11:20,31.7,28,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 11:30,32.2,26,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 11:40,32.3,26,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 11:50,32.7,25,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 12:00,32.7,26,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 12:10,32.8,27,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 12:20,33.3,26,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 12:30,33.4,26,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 12:40,33.4,27,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 12:50,33.7,27,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 13:00,33.9,27,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 13:10,33.2,28,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 13:20,32.8,31,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 13:30,32.5,32,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 13:40,31.9,33,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 13:50,28.1,44,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 14:00,24.9,54,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 14:10,23.6,61,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 14:20,22.5,70,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 14:30,21.7,75,0.6
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 14:40,21.2,81,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 14:50,21.4,82,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 15:00,21.9,78,0.1
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 15:10,22.7,75,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 15:20,23.4,70,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 15:30,24,68,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 15:40,24.6,64,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 15:50,25.2,60,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 16:00,25.4,58,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 16:10,25.6,58,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 16:20,26.1,56,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 16:30,26,55,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 16:40,26.2,54,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 16:50,26.4,55,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 17:00,26.1,57,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 17:10,26.1,58,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 17:20,25.9,59,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 17:30,25.7,59,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 17:40,25.7,60,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 17:50,25.5,61,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 18:00,25.2,63,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 18:10,24.8,64,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 18:20,24.6,65,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 18:30,24.4,65,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 18:40,24.2,65,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 18:50,24.1,65,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 19:00,24,66,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 19:10,23.8,67,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 19:20,23.6,67,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 19:30,23.4,69,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 19:40,23.3,70,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 19:50,23.3,70,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 20:00,23.3,70,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 20:10,23.1,72,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 20:20,23.1,72,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 20:30,23,73,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 20:40,22.8,74,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 20:50,22.6,75,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 21:00,22.5,76,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 21:10,22.3,77,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 21:20,22.2,78,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 21:30,22.1,79,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 21:40,22,80,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 21:50,22,80,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 22:00,22,80,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 22:10,22,80,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 22:20,21.9,80,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 22:30,21.7,81,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 22:40,21.6,81,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 22:50,21.5,81,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 23:00,21.4,82,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 23:10,21.3,82,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 23:20,21.1,82,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 23:30,20.9,83,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 23:40,20.8,83,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-18 23:50,20.8,83,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 00:00,20.8,83,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 00:10,20.8,83,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 00:20,20.8,84,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 00:30,20.5,84,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 00:40,20.3,85,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 00:50,20.2,85,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 01:00,20.1,86,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 01:10,20,87,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 01:20,20.1,86,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 01:30,20.1,87,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 01:40,20,87,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 01:50,19.9,87,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 02:00,19.9,87,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 02:10,19.8,87,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 02:20,19.8,87,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 02:30,19.9,87,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 02:40,20,86,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 02:50,20,85,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 03:00,20,85,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 03:10,19.8,86,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 03:20,19.7,86,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 03:30,20,83,0.5
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 03:40,19.6,83,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 03:50,19.5,81,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 04:00,19.3,84,0.5
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 04:10,19,85,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 04:20,18.7,86,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 04:30,18.5,88,0.7
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 04:40,18.3,89,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 04:50,18.2,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 05:00,18.1,90,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 05:10,18.1,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 05:20,18.3,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 05:30,18.4,89,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 05:40,18.4,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 05:50,18.5,89,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 06:00,18.5,89,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 06:10,18.4,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 06:20,18.5,88,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 06:30,18.8,87,0.1
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 06:40,18.8,87,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 06:50,18.7,88,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 07:00,18.8,89,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 07:10,18.9,88,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 07:20,19,87,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 07:30,19.2,87,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 07:40,19.4,86,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 07:50,19.7,84,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 08:00,19.9,82,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 08:10,19.9,81,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 08:20,20.1,82,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 08:30,20.3,81,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 08:40,20.4,80,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 08:50,20.5,81,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 09:00,20.4,81,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 09:10,20.8,79,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 09:20,21.1,76,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 09:30,21.3,75,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 09:40,21.5,73,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 09:50,21.5,73,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 10:00,21.6,73,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 10:10,21.8,72,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 10:20,22.1,73,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 10:30,22.4,72,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 10:40,22.5,69,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 10:50,22.6,69,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 11:00,22.6,68,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 11:10,22.9,68,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 11:20,23.3,66,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 11:30,24,64,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 11:40,24.6,61,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 11:50,25,60,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 12:00,24.8,59,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 12:10,24.8,59,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 12:20,24.9,58,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 12:30,25,58,0
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 12:40,24.9,58,
_1828,LJUBLJANA - BEŽIGRAD,2022-08-19 12:50,25.6,57,
